"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Vane shear strength (kN/m^2)","Max torque angle (deg)","Penetration direction","Vane rotation rate (deg/s)","Timestamp (UTC)","Instrument","Text ID","Test No.","Comments","Prefix","Principal","Suffix","Full Lithology","Simplified Lithology","Lithology Type","Degree of Consolidation","Lithology Subtype","Expanded Core Type","Latitude (DD)","Longitude (DD)","Water Depth (mbsl)" 
366,"U1492","C",17,"F","1","W",110,66.9,66.9,46.385,21,"X","1","2016-12-22 19:09:02","AVS","SHLF8490561",103543461,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",17,"F","2","W",90,68.2,68.2,62.468,77,"X","1","2016-12-22 19:18:53","AVS","SHLF8490591",103543851,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",17,"F","3","W",25,69.05,69.05,68.995,47,"X","1","2016-12-22 19:28:01","AVS","SHLF8490621",103543951,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",19,"F","1","W",75,75.95,75.95,47.55,18,"X","1","2016-12-22 22:32:59","AVS","SHLF8493111",103545451,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",19,"F","2","W",25,76.96,76.96,48.017,18,"X","1","2016-12-22 22:37:22","AVS","SHLF8493141",103545501,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",19,"F","3","W",27,77.82,77.82,63.4,17,"X","1","2016-12-22 22:40:48","AVS","SHLF8493171",103545551,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",19,"F","CC","W",3,78.27,78.27,51.979,11,"X","1","2016-12-22 22:43:48","AVS","SHLF8493201",103545591,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",20,"F","1","W",30,80.2,80.2,42.889,22,"X","1","2016-12-22 22:47:01","AVS","SHLF8493771",103545661,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",20,"F","2","W",30,81.56,81.56,58.972,31,"X","1","2016-12-22 22:50:51","AVS","SHLF8493801",103545741,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",20,"F","CC","W",10,81.87,81.87,59.904,19,"X","1","2016-12-22 22:53:57","AVS","SHLF8493831",103545771,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",21,"F","1","W",93,85.53,85.53,34.264,14,"X","1","2016-12-23 01:02:01","AVS","SHLF8494351",103548821,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",21,"F","2","W",32,85.92,85.92,49.182,27,"X","1","2016-12-23 01:14:16","AVS","SHLF8494381",103548951,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",22,"F","1","W",45,89.75,89.75,37.527,19,"X","1","2016-12-23 01:18:35","AVS","SHLF8494541",103549031,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",22,"F","2","W",50,91.3,91.3,56.641,22,"X","1","2016-12-23 01:14:16","AVS","SHLF8494571",103548961,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",23,"F","1","W",93,94.93,94.93,23.309,8,"X","1","2016-12-23 03:12:52","AVS","SHLF8495031",103551721,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",23,"F","2","W",35,95.84,95.84,45.686,24,"X","1","2016-12-23 03:17:27","AVS","SHLF8495061",103551771,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",24,"F","1","W",104,99.74,99.74,49.881,25,"X","1","2016-12-23 03:22:14","AVS","SHLF8496961",103551811,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",24,"F","2","W",40,100.6,100.6,42.655,19,"X","1","2016-12-23 03:29:51","AVS","SHLF8496991",103551911,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",24,"F","3","W",45,102.15,102.15,53.378,34,"X","1","2016-12-23 03:34:14","AVS","SHLF8497021",103551961,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",26,"F","1","W",45,108.55,108.55,27.038,19,"X","1","2016-12-23 10:14:30","AVS","SHLF8498051",103565041,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",26,"F","2","W",33,109.92,109.92,80.649,21,"X","1","2016-12-23 10:14:29","AVS","SHLF8498081",103565031,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",27,"F","2","W",25,114.54,114.54,84.379,24,"X","1","2016-12-23 10:14:30","AVS","SHLF8498541",103565051,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",15.7093166666667,147.176668333333,"3666.47"
366,"U1492","C",31,"X","CC","W",35,129.75,129.75,32.633,12,"X","1","2016-12-24 01:08:48","AVS","SHLF8500931",103568721,"","","sandy mud","with lithic clasts","sandy mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","XCB",15.7093166666667,147.176668333333,"3666.47"
366,"U1493","B",1,"F","1","W",42,0.42,0.42,29.602,11,"X","1","2017-01-04 19:42:04","AVS","SHLF8505721",103622551,"","","sandy silt","with foraminifera","sandy silt with foraminifera","silt","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",3,"F","1","W",0,10.4,10.4,26.572,42,"X","1","2017-01-04 22:50:30","AVS","SHLF8513081",103624191,"","matrix-supported, polymictic","breccia/conglomerate","with lithic clasts","matrix-supported, polymictic breccia/conglomerate with lithic clasts","conglomerate","sedimentary","consolidated","other","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",3,"F","2","W",0,11.81,11.739,54.543,28,"X","1","2017-01-04 22:54:56","AVS","SHLF8513111",103624291,"","matrix-supported, polymictic","breccia/conglomerate","with lithic clasts","matrix-supported, polymictic breccia/conglomerate with lithic clasts","conglomerate","sedimentary","consolidated","other","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",3,"F","3","W",0,12.32,12.223,55.009,22,"X","1","2017-01-04 23:01:54","AVS","SHLF8513141",103624411,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",3,"F","4","W",0,12.92,12.793,71.326,13,"X","1","2017-01-04 23:09:39","AVS","SHLF8513171",103624961,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",3,"F","5","W",0,14.13,13.942,81.582,9,"X","1","2017-01-04 23:11:39","AVS","SHLF8513201",103624971,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",4,"F","1","W",45,15.55,15.55,78.318,15,"X","1","2017-01-05 02:24:18","AVS","SHLF8514671",103628801,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",4,"F","2","W",30,16.79,16.79,63.4,13,"X","1","2017-01-05 02:30:19","AVS","SHLF8514701",103628901,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",4,"F","3","W",35,18.34,18.34,82.048,13,"X","1","2017-01-05 02:32:56","AVS","SHLF8514731",103628921,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",4,"F","CC","W",20,18.88,18.88,102.327,15,"X","1","2017-01-05 04:49:59","AVS","SHLF8514761",103631521,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",5,"F","1","W",56,20.36,20.36,120.741,19,"X","1","2017-01-05 04:51:45","AVS","SHLF8515951",103631561,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",5,"F","2","W",45,21.45,21.45,120.041,23,"X","1","2017-01-05 04:55:02","AVS","SHLF8515981",103631611,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",5,"F","3","W",23,22.73,22.73,160.599,15,"X","1","2017-01-05 05:01:08","AVS","SHLF8516011",103632431,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",6,"F","2","W",25,25.15,25.145,60.137,25,"X","1","2017-01-05 07:46:01","AVS","SHLF8516931",103633061,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",6,"F","3","W",42,26.83,26.811,161.065,17,"X","1","2017-01-05 07:51:00","AVS","SHLF8516961",103633071,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",6,"F","CC","W",48,27.99,27.961,198.127,17,"X","1","2017-01-05 08:00:28","AVS","SHLF8516991",103633081,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1493","B",8,"F","CC","W",20,29.4,29.382,45.919,16,"X","1","2017-01-05 12:33:44","AVS","SHLF8517881",103635471,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",17.9861083333333,147.1001,"3358.92"
366,"U1494","A",1,"F","1","W",30,0.3,0.299,26.572,27,"X","1","2017-01-06 00:46:49","AVS","SHLF8518931",103644321,"","sandy","pebbly mud","with aragonite crystals","sandy pebbly mud with aragonite crystals","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",1,"F","2","W",32,1.23,1.225,21.677,15,"X","1","2017-01-06 00:46:49","AVS","SHLF8518961",103644331,"","sandy","pebbly mud","with aragonite crystals","sandy pebbly mud with aragonite crystals","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",1,"F","3","W",42,2.03,2.021,25.64,55,"X","1","2017-01-06 00:55:06","AVS","SHLF8518991",103644471,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",1,"F","4","W",40,3.51,3.494,37.761,20,"X","1","2017-01-06 00:55:06","AVS","SHLF8519021",103644481,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",1,"F","CC","W",15,4.33,4.31,38.227,30,"X","1","2017-01-06 00:58:39","AVS","SHLF8519051",103644511,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",2,"F","1","W",0,4.4,4.4,28.437,7,"X","1","2017-01-06 03:45:35","AVS","SHLF8520031",103647631,"","serpentinite","pebbly mud","with aragonite crystals","serpentinite pebbly mud with aragonite crystals","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",2,"F","2","W",0,5.41,5.41,37.994,31,"X","1","2017-01-06 03:45:35","AVS","SHLF8520061",103647621,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",2,"F","3","W",0,6.76,6.76,43.122,31,"X","1","2017-01-06 03:45:35","AVS","SHLF8520091",103647641,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",2,"F","4","W",0,8.02,8.02,43.122,39,"X","1","2017-01-06 03:45:37","AVS","SHLF8520121",103647651,"","serpentinite","pebbly mud","with foraminifera","serpentinite pebbly mud with foraminifera","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",3,"F","1","W",40,9.5,9.5,17.715,3,"X","1","2017-01-06 05:46:34","AVS","SHLF8521801",103650441,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",3,"F","2","W",66,10.33,10.33,58.972,14,"X","1","2017-01-06 05:50:26","AVS","SHLF8521831",103650501,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",3,"F","3","W",35,11.03,11.03,71.792,40,"X","1","2017-01-06 05:57:43","AVS","SHLF8521861",103651391,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",3,"F","4","W",35,12.53,12.53,65.498,22,"X","1","2017-01-06 05:57:43","AVS","SHLF8521891",103651381,"","serpentinite","pebbly mud","","serpentinite pebbly mud","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1494","A",8,"F","4","W",22,29.81,29.81,33.565,29,"X","1","2017-01-06 15:15:43","AVS","SHLF8525071",103678351,"","clast-supported, polymictic","pebbly mud","with lithic clasts","clast-supported, polymictic pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0514933333333,147.100005,"2199.8"
366,"U1495","A",1,"F","1","W",72,0.72,0.72,20.512,45,"X","1","2017-01-07 03:52:11","AVS","SHLF8528151",103690671,"","serpentinite","mud","with sand","serpentinite mud with sand","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0944883333333,147.100006666667,"1405.81"
366,"U1495","A",2,"F","1","W",18,1.48,1.48,16.083,7,"X","1","2017-01-07 06:25:13","AVS","SHLF8528321",103693351,"","matrix-supported, polymictic","breccia/conglomerate","with clay","matrix-supported, polymictic breccia/conglomerate with clay","conglomerate","sedimentary","consolidated","other","HLAPC",18.0944883333333,147.100006666667,"1405.81"
366,"U1495","A",4,"F","2","W",15,7.25,7.25,117.244,35,"X","1","2017-01-07 07:26:20","AVS","SHLF8528811",103694631,"","serpentinite","pebbly mud","with lithic clasts","serpentinite pebbly mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0944883333333,147.100006666667,"1405.81"
366,"U1495","B",2,"F","1","W",104,1.44,1.44,33.798,35,"X","1","2017-01-07 15:26:21","AVS","SHLF8530741",103699921,"","serpentinite","mud","with lithic clasts","serpentinite mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0946466666667,147.099835,"1401.89"
366,"U1495","B",2,"F","2","W",25,2.15,2.15,42.655,23,"X","1","2017-01-07 17:09:43","AVS","SHLF8530771",103703821,"","serpentinite","mud","with lithic clasts","serpentinite mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0946466666667,147.099835,"1401.89"
366,"U1495","B",2,"F","3","W",48,3.88,3.88,137.29,21,"X","1","2017-01-07 17:09:43","AVS","SHLF8530801",103703831,"","serpentinite","mud","with lithic clasts","serpentinite mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0946466666667,147.099835,"1401.89"
366,"U1495","B",4,"F","1","W",84,5.94,5.94,76.454,25,"X","1","2017-01-07 17:19:04","AVS","SHLF8531781",103704261,"","serpentinite","mud","with lithic clasts","serpentinite mud with lithic clasts","mud","sedimentary","unconsolidated","clastic","HLAPC",18.0946466666667,147.099835,"1401.89"
